If found, please contact tlang@live.unc.edu
Firmware updated: 2023/02/27
OpenOBS SN:000

time,ambient_light,backscatter,pressure,water_temp,battery
1677521221,69,22268,9810,1658,639
1677521222,70,22345,9809,1658,639
1677521223,70,22429,9810,1658,639
1677521224,69,22506,9809,1659,639
1677521225,70,22583,9810,1659,639
1677521226,70,22670,9808,1659,639
1677521227,69,22752,9811,1659,639
1677521228,69,22843,9810,1659,639
1677521229,69,22924,9809,1659,639
1677521230,70,23006,9810,1659,639
1677521231,69,23091,9809,1659,639
1677521232,69,23165,9809,1659,639
1677521233,70,23245,9809,1659,639
1677521234,69,23315,9809,1659,639
1677521235,70,23393,9811,1659,639
1677521235,68,23456,9811,1659,639
1677521236,69,23519,9810,1659,639
1677521237,69,23602,9810,1659,639
1677521238,69,23672,9807,1659,639
1677521239,69,23735,9809,1659,639
1677521240,70,23818,9810,1659,639
1677521241,69,23898,9810,1659,639
1677521242,69,23974,9809,1659,639
1677521243,69,24059,9809,1659,639
1677521244,69,24132,9807,1660,639
1677521245,69,24214,9809,1660,639
1677521246,69,24271,9810,1660,639
1677521247,69,24377,9809,1660,639
1677521248,69,24450,9809,1660,639
1677521249,69,24526,9811,1660,639
1677521250,69,24582,9809,1660,639
1677521251,69,24659,9808,1660,639
1677521252,69,24735,9809,1660,639
1677521253,68,24781,9809,1660,639
1677521254,68,24870,9810,1660,639
1677521255,68,24942,9811,1661,639
1677521256,69,25051,9810,1660,639
1677521256,69,25132,9807,1660,639
1677521257,69,25174,9810,1661,639
1677521258,66,25209,9810,1661,639
1677521259,69,25247,9809,1661,639
1677521260,68,25330,9811,1661,639
1677521261,68,25394,9809,1661,639
1677521262,69,25437,9809,1661,639
1677521263,68,25489,9810,1661,639
1677521264,67,25486,9810,1661,639
1677521265,69,25537,9809,1662,639
1677521266,68,25588,9810,1662,639
1677521267,68,25650,9810,1661,639
1677521268,68,25705,9809,1662,639
1677521269,68,25752,9810,1662,639
1677521270,69,25791,9810,1662,639
1677521271,68,25872,9810,1662,639
1677521272,69,25925,9811,1662,639
1677521273,69,25974,9808,1662,639
1677521274,68,26014,9809,1662,639
1677521275,68,26054,9810,1662,639
1677521276,68,26126,9810,1662,639
1677521277,68,26186,9811,1664,639
1677521278,68,26240,9810,1664,639
1677521278,69,26290,9810,1664,639
1677521279,69,26345,9809,1664,639
1677521280,66,26406,9808,1664,639
1677521281,68,26466,9809,1664,639
1677521282,68,26500,9809,1664,639
1677521283,69,26552,9809,1664,639
1677521284,69,26585,9809,1664,639
1677521285,49,26623,9810,1665,639
1677521286,45,26644,9810,1665,639
1677521287,46,26726,9810,1665,639
1677521288,38,27083,9808,1665,639
1677521289,40,27087,9810,1666,639
1677521290,40,27150,9811,1666,639
1677521291,39,27212,9810,1666,639
1677521292,41,27303,9809,1666,639
1677521293,42,27349,9810,1666,639
1677521294,32,27378,9809,1667,639
1677521295,23,27457,9810,1667,639
1677521296,65,27534,9809,1667,639
1677521297,67,27613,9810,1667,639
1677521298,68,27647,9811,1667,639
1677521299,67,27723,9810,1667,639
1677521300,67,27775,9809,1667,639
1677521300,67,27837,9810,1667,639
1677521301,67,27899,9810,1667,639
1677521302,67,27973,9810,1667,639
1677521303,63,28045,9808,1667,639
1677521304,8,28078,9809,1668,639
1677521305,8,27908,9809,1668,639
1677521306,4,27944,9811,1669,639
1677521307,6,28075,9811,1669,639
1677521308,7,28270,9811,1670,639
1677521309,2,28675,9809,1670,639
1677521310,3,28666,9812,1670,639
1677521311,9,28433,9808,1670,639
1677521312,8,28354,9813,1670,639
1677521313,10,29017,9810,1670,639
1677521314,6,28854,9808,1670,639
1677521315,5,28741,9808,1670,638
1677521316,6,28794,9810,1670,639
1677521317,7,28838,9809,1670,639
1677521318,11,28885,9810,1670,639
1677521319,17,28951,9809,1671,639
1677521320,14,28977,9807,1671,639
1677521321,14,29039,9809,1671,639
1677521321,14,29063,9811,1673,639
1677521322,12,29145,9810,1673,639
1677521323,14,29216,9809,1673,639
1677521324,10,29266,9808,1673,639
1677521325,9,29383,9811,1673,639
1677521326,11,29417,9810,1673,639
1677521327,12,29484,9808,1674,639
1677521328,9,29502,9809,1674,639
1677521329,6,29553,9811,1674,639
1677521330,13,29619,9810,1674,639
1677521331,15,29669,9809,1675,639
1677521332,15,29726,9811,1675,639
1677521333,12,29794,9809,1675,639
1677521334,34,29792,9808,1675,639
1677521335,35,29778,9809,1675,639
1677521336,34,29792,9811,1675,639
1677521337,35,29842,9810,1675,639
1677521338,35,29866,9809,1676,639
1677521339,35,29909,9810,1676,639
1677521340,35,29966,9809,1676,639
1677521341,34,30012,9809,1676,639
1677521342,36,30086,9810,1676,639
1677521343,34,30168,9812,1676,639
1677521343,35,30224,9809,1676,639
1677521344,34,30300,9809,1676,639
1677521345,30,30368,9811,1677,639
1677521346,29,30398,9811,1677,639
1677521347,9,30424,9811,1677,639
1677521348,11,30467,9808,1677,639
1677521349,11,30513,9809,1677,639
1677521350,21,30579,9809,1677,639
1677521351,19,30620,9810,1678,639
1677521352,27,30663,9809,1678,639
1677521353,24,30697,9810,1678,639
1677521354,24,30736,9810,1679,639
1677521355,36,30748,9810,1679,639
1677521356,41,30791,9810,1679,639
1677521357,40,30850,9811,1679,639
1677521358,40,30902,9809,1679,639
1677521359,40,30960,9809,1679,639
1677521360,40,31015,9810,1679,639
1677521361,40,31077,9811,1679,639
1677521362,40,31104,9810,1679,639
1677521363,40,31127,9811,1679,639
1677521364,40,31173,9808,1679,639
1677521365,40,31232,9810,1681,639
1677521365,39,31275,9809,1679,639
1677521366,40,31334,9810,1681,639
1677521367,40,31374,9809,1681,639
1677521368,40,31431,9810,1681,639
1677521369,40,31485,9810,1682,639
1677521370,40,31525,9809,1682,639
1677521371,40,31577,9811,1682,639
1677521372,40,31633,9809,1682,639
1677521373,40,31651,9810,1682,639
1677521374,40,31704,9810,1682,639
1677521375,40,31766,9809,1682,639
1677521376,40,31795,9811,1683,639
1677521377,40,31868,9810,1683,639
1677521378,41,31909,9809,1683,639
1677521379,40,31946,9809,1683,639
1677521380,40,31988,9811,1684,639
1677521381,40,32004,9811,1684,639
1677521382,40,32046,9811,1684,639
1677521383,41,32082,9810,1684,639
1677521384,40,32144,9809,1685,639
1677521385,40,32179,9810,1685,639
1677521386,41,32189,9809,1685,639
1677521386,40,32185,9810,1685,639
1677521387,38,32183,9810,1685,639
1677521388,23,32239,9808,1686,639
1677521389,8,32396,9809,1686,639
1677521390,33,32333,9810,1686,639
1677521391,33,32395,9809,1687,639
1677521392,19,32413,9810,1687,639
1677521393,19,32251,9810,1687,639
1677521394,35,30911,9809,1687,639
1677521395,42,19159,9810,1687,639
1677521396,61,19089,9810,1689,639
1677521397,42,19019,9809,1689,639
1677521398,80,9912,9809,1690,639
1677521399,151,12015,9810,1691,639
1677521400,124,12053,9810,1690,639
1677521401,1560,12127,9810,1690,639
1677521402,1571,12142,9811,1690,639
1677521403,1423,12184,9809,1691,639
1677521404,1431,12148,9809,1691,639
1677521405,2011,12125,9809,1691,639
1677521406,2044,12104,9809,1692,639
1677521407,2047,12082,9808,1692,639
1677521408,2043,12082,9811,1692,639
1677521408,2042,12071,9810,1693,639
1677521409,2044,12020,9809,1693,639
1677521410,2040,12026,9808,1693,639
1677521411,2038,11965,9810,1693,639
1677521412,2005,11939,9810,1693,639
1677521413,1775,11924,9811,1694,639
1677521414,1841,11921,9809,1694,639
1677521415,1842,11902,9809,1694,639
1677521416,1725,11849,9808,1694,639
1677521417,1621,11814,9810,1695,639
1677521418,1798,11775,9812,1695,639
1677521419,1774,11762,9809,1695,639
1677521420,1813,11747,9810,1695,639
1677521421,1765,11737,9810,1695,639
1677521422,1838,11728,9809,1695,639
1677521423,1807,11724,9810,1695,639
1677521424,1816,11714,9808,1695,639
1677521425,1803,11705,9810,1696,639
1677521426,1971,11699,9809,1696,639
1677521427,2017,11697,9808,1696,639
1677521428,2027,11695,9810,1696,639
1677521429,2031,11700,9810,1698,639
1677521430,2029,11693,9809,1698,639
1677521430,2009,11675,9809,1698,639
1677521431,2012,11672,9809,1698,639
1677521432,2014,11675,9810,1699,639
1677521433,2005,11678,9810,1699,639
1677521434,1944,11671,9810,1699,639
1677521435,1638,11686,9808,1700,639
1677521436,1589,11707,9808,1700,639
1677521437,1739,11667,9810,1700,639
1677521438,1992,11651,9812,1700,639
1677521439,2026,11636,9810,1701,639
1677521440,2028,11611,9809,1701,639
1677521441,2030,11597,9809,1701,639
1677521442,2031,11570,9812,1702,639
1677521443,2030,11572,9810,1702,639
1677521444,2031,11557,9810,1702,639
1677521445,2029,11547,9808,1702,639
1677521446,2028,11544,9809,1702,639
1677521447,2010,11531,9810,1703,639
1677521448,2013,11521,9811,1703,639
1677521449,2023,11527,9810,1703,639
1677521450,1777,11531,9810,1703,639
1677521451,1271,11674,9809,1704,639
1677521452,881,11504,9808,1704,639
1677521452,1967,11472,9808,1704,639
1677521453,2038,11472,9807,1704,639
1677521454,2038,11461,9809,1704,639
1677521455,2038,11476,9810,1704,639
1677521456,2037,11470,9808,1704,639
1677521457,2035,11465,9809,1706,639
1677521458,2028,11459,9810,1706,639
1677521459,2011,11458,9810,1706,639
1677521460,2027,11468,9808,1707,639
1677521461,2028,11459,9809,1707,639
1677521462,2029,11482,9809,1707,639
1677521463,2030,11477,9810,1707,639
1677521464,978,11509,9809,1708,639
1677521465,985,11524,9808,1708,639
1677521466,341,11511,9808,1708,639
1677521467,381,11512,9810,1709,639
1677521468,402,11526,9810,1710,639
1677521469,392,11513,9807,1710,639
1677521470,442,10219,9809,1711,639
1677521471,535,4048,9808,1712,639
1677521472,243,7489,9808,1716,639
1677521473,106,11135,9809,1724,639
1677521474,91,11148,9810,1732,639
1677521474,92,11137,9807,1743,639
1677521475,112,3983,9807,1758,639
1677521476,750,8532,9807,1767,639
1677521477,541,11330,9806,1782,639
1677521478,196,11488,9807,1787,639
1677521479,17,13695,9808,1789,639
1677521480,22,13514,9808,1787,639
1677521481,21,13403,9808,1787,639
1677521482,26,13413,9809,1787,639
1677521483,24,13461,9807,1787,639
1677521484,24,13781,9808,1787,639
1677521485,24,13876,9809,1786,639
1677521486,24,13800,9809,1787,639
1677521487,23,13782,9808,1789,639
1677521488,24,13864,9810,1790,639
1677521489,24,13931,9807,1791,639
1677521490,23,13940,9807,1791,639
1677521491,23,14313,9807,1792,639
1677521492,138,11390,9808,1793,639
1677521493,0,65535,9807,1795,639
1677521494,11,43593,9809,1796,639
1677521495,13,42757,9808,1799,639
1677521496,57,13922,9807,1801,639
1677521496,651,11522,9806,1802,638
1677521497,863,11303,9807,1803,639
1677521498,1078,11240,9807,1803,639
1677521499,1131,11226,9808,1804,639
1677521500,1149,11214,9810,1804,639
1677521501,1134,11203,9810,1807,639
1677521502,1072,11198,9808,1808,639
1677521503,1035,11198,9810,1809,639
1677521504,1156,11177,9809,1810,639
1677521505,1249,11188,9809,1811,638
1677521506,1247,11189,9809,1812,639
1677521507,1233,11190,9807,1814,639
1677521508,1256,11209,9808,1815,639
1677521509,1262,11197,9810,1817,639
1677521510,1261,11210,9809,1818,639
1677521511,1012,11204,9807,1819,639
1677521512,1015,11198,9808,1820,639
1677521513,351,12041,9807,1821,639
1677521514,719,11333,9810,1823,639
1677521515,823,11316,9808,1824,639
1677521516,912,11307,9808,1826,639
1677521517,905,11320,9808,1827,639
1677521518,898,11315,9809,1829,639
1677521518,903,11320,9809,1829,639
1677521519,907,11321,9808,1832,639
1677521520,904,11318,9808,1833,639
1677521521,896,11304,9809,1835,639
1677521522,733,11313,9808,1836,639
1677521523,186,11461,9807,1837,639
1677521524,31,11803,9807,1839,639
1677521525,4,13043,9808,1840,639
1677521526,4,12839,9808,1840,639
1677521527,3,12745,9807,1840,639
1677521528,7,12711,9810,1839,639
1677521529,6,12668,9811,1839,639
1677521530,4,14245,9809,1839,639
1677521531,6,12620,9809,1839,639
1677521532,4,15055,9811,1840,639
1677521533,5,15181,9808,1841,639
1677521534,525,11151,9810,1843,639
1677521535,789,11160,9809,1845,639
1677521536,813,11154,9809,1846,639
1677521537,818,11150,9810,1849,639
1677521538,819,11151,9810,1850,639
1677521539,819,11150,9809,1852,639
1677521539,819,11153,9811,1853,639
1677521540,819,11150,9810,1854,639
1677521541,820,11149,9807,1856,639
1677521542,819,11157,9809,1857,639
1677521543,819,11154,9808,1859,638
1677521544,819,11154,9809,1861,639
1677521545,819,11154,9810,1862,639
1677521546,819,11153,9809,1864,639
1677521547,819,11152,9807,1865,639
1677521548,818,11151,9808,1867,639
1677521549,818,11152,9810,1869,639
1677521550,818,11157,9809,1870,639
1677521551,818,11165,9809,1871,639
1677521552,817,11168,9810,1873,639
1677521553,817,11162,9809,1874,639
1677521554,817,11165,9808,1876,639
1677521555,817,11161,9810,1877,639
1677521556,817,11160,9809,1879,639
1677521557,818,11150,9807,1879,639
1677521558,818,11157,9807,1882,639
1677521559,817,11160,9808,1883,639
1677521560,818,11161,9809,1885,639
1677521561,818,11158,9810,1886,639
1677521561,818,11164,9811,1887,639
1677521562,818,11159,9809,1889,639
1677521563,818,11164,9808,1890,639
1677521564,817,11168,9808,1891,639
1677521565,816,11162,9810,1893,639
1677521566,816,11164,9812,1894,639
1677521567,817,11156,9809,1895,639
1677521568,818,11162,9809,1895,639
1677521569,817,11162,9808,1896,639
1677521570,817,11159,9808,1898,638
1677521571,817,11169,9810,1900,639
1677521572,817,11165,9810,1901,639
1677521573,817,11162,9809,1901,639
1677521574,816,11166,9809,1902,639
1677521575,817,11166,9810,1903,639
1677521576,817,11172,9810,1904,639
1677521577,818,11171,9806,1904,639
1677521578,816,11166,9807,1906,639
1677521579,817,11166,9809,1908,639
1677521580,817,11174,9809,1909,639
1677521581,817,11168,9809,1910,639
1677521582,816,11172,9810,1911,639
1677521583,817,11167,9809,1912,638
1677521583,817,11173,9808,1912,639
1677521584,818,11174,9809,1914,638
1677521585,817,11164,9809,1915,639
1677521586,817,11169,9809,1916,638
1677521587,817,11164,9810,1918,639
1677521588,817,11171,9809,1918,639
1677521589,817,11173,9810,1919,639
1677521590,817,11170,9808,1920,639
1677521591,817,11167,9808,1920,639
1677521592,816,11169,9809,1920,639
1677521593,817,11167,9810,1921,639
1677521594,816,11169,9810,1921,639
1677521595,817,11174,9808,1923,639
1677521596,817,11172,9809,1924,639
1677521597,817,11177,9808,1925,639
1677521598,816,11175,9808,1926,639
1677521599,817,11174,9810,1927,639
1677521600,815,11168,9808,1927,639
1677521601,809,11171,9809,1928,638
1677521602,761,11178,9810,1929,639
1677521603,550,11179,9809,1929,639
1677521604,528,11177,9808,1931,638
1677521605,731,11172,9809,1932,639
1677521605,727,11176,9809,1933,639
1677521606,721,11177,9808,1934,639
1677521607,709,11176,9807,1935,639
1677521608,707,11177,9807,1935,639
1677521609,684,11170,9809,1936,639
1677521610,754,11178,9808,1937,639
1677521611,759,11170,9808,1937,639
1677521612,760,11176,9808,1937,639
1677521613,749,11179,9809,1939,639
1677521614,739,11177,9808,1939,639
1677521615,752,11179,9808,1940,639
1677521616,756,11176,9808,1941,639
1677521617,759,11170,9809,1941,639
1677521618,755,11176,9809,1942,638
1677521619,552,11184,9808,1942,639
1677521620,602,11179,9808,1943,639
1677521621,629,11174,9808,1944,639
1677521622,466,11186,9807,1945,639
1677521623,969,11178,9811,1945,638
1677521624,1111,11174,9809,1945,639
1677521625,306,11453,9811,1944,639
1677521626,456,11248,9807,1942,639
1677521627,781,11174,9810,1942,639
1677521627,781,11182,9810,1943,639
1677521628,495,11293,9807,1944,639
1677521629,649,11233,9808,1945,639
1677521630,549,11325,9808,1945,639
1677521631,502,11315,9808,1946,639
1677521632,502,11315,9807,1946,639
1677521633,502,11314,9809,1948,639
1677521634,501,11311,9809,1949,639
1677521635,486,11331,9809,1950,639
1677521636,485,11328,9807,1951,638
1677521637,486,11327,9810,1952,639
1677521638,485,11333,9809,1952,639
1677521639,486,11333,9807,1953,639
1677521640,484,11332,9808,1954,639
1677521641,481,11330,9808,1954,639
1677521642,477,11325,9810,1954,639
1677521643,474,11334,9808,1956,639
1677521644,469,11329,9808,1956,639
1677521645,481,11332,9808,1957,639
1677521646,482,11325,9810,1957,639
1677521647,480,11330,9808,1958,639
1677521648,481,11331,9809,1958,639
1677521649,470,11331,9809,1959,639
1677521649,466,11333,9807,1959,639
1677521650,471,11330,9809,1960,639
1677521651,475,11330,9807,1960,639
1677521652,477,11327,9808,1961,639
1677521653,488,11324,9807,1961,639
1677521654,487,11337,9808,1961,639
1677521655,504,11324,9808,1962,639
1677521656,508,11328,9807,1962,639
1677521657,460,11332,9808,1962,639
1677521658,458,11326,9808,1962,639
1677521659,509,11329,9808,1964,639
1677521660,530,11366,9808,1964,639
1677521661,541,11371,9807,1965,639
1677521662,546,11349,9808,1965,639
1677521663,599,11355,9810,1965,639
1677521664,608,11349,9807,1966,639
1677521665,609,11351,9809,1966,639
1677521666,609,11345,9809,1967,639
1677521667,613,11489,9808,1967,639
1677521668,604,11476,9816,1969,618
1677521669,559,11465,9817,1970,635
