if found, contact efe@unc.edu
Running: C:\Users\Ted\Documents\GitHub\OpenOBS\sensor_firmware\sensor_firmware.ino
OpenOBS SN:25

time,R0,Rv,gain,temp
946684807,797,0,1,
946684807,794,0,1,
946684807,790,0,1,
946684807,798,0,1,
946684807,790,0,1,
946684807,795,0,1,
946684807,797,0,1,
946684807,789,0,1,
946684807,797,0,1,
946684807,794,0,1,
946684807,791,0,1,
946684807,797,0,1,
946684807,789,0,1,
946684807,796,0,1,
946684807,796,0,1,
946684807,790,0,1,
946684807,796,0,1,
946684807,795,0,1,
946684807,793,0,1,
946684807,800,0,1,
946684807,793,0,1,
946684807,797,0,1,
946684807,798,0,1,
946684807,792,0,1,
946684807,801,0,1,
946684807,797,0,1,
946684807,796,0,1,
946684807,802,0,1,
946684807,794,0,1,
946684807,799,0,1,
946684807,799,0,1,
946684807,794,0,1,
946684807,803,0,1,
946684807,797,0,1,
946684807,798,0,1,
946684807,802,0,1,
946684807,794,0,1,
946684807,801,0,1,
946684807,801,0,1,
946684807,795,0,1,
946684807,803,0,1,
946684807,796,0,1,
946684807,797,0,1,
946684807,803,0,1,
946684807,800,0,1,
946684807,797,0,1,
946684807,804,0,1,
946684807,797,0,1,
946684807,799,0,1,
946684807,801,0,1,
946684807,795,0,1,
946684807,801,0,1,
946684807,797,0,1,
946684807,796,0,1,
946684807,801,0,1,
946684807,794,0,1,
946684807,799,0,1,
946684807,799,0,1,
946684807,794,0,1,
946684807,802,0,1,
946684807,796,0,1,
946684807,796,0,1,
946684807,801,0,1,
946684807,794,0,1,
946684807,800,0,1,
946684807,798,0,1,
946684807,794,0,1,
946684807,799,0,1,
946684807,799,0,1,
946684807,794,0,1,
946684807,802,0,1,
946684807,795,0,1,
946684807,799,0,1,
946684807,800,0,1,
946684807,793,0,1,
946684807,802,0,1,
946684807,798,0,1,
946684807,797,0,1,
946684807,802,0,1,
946684807,794,0,1,
946684807,800,0,1,
946684807,800,0,1,
946684807,795,0,1,
946684807,802,0,1,
946684807,797,0,1,
946684807,798,0,1,
946684807,802,0,1,
946684807,793,0,1,
946684807,801,0,1,
946684807,799,0,1,
946684807,794,0,1,
946684807,800,0,1,
946684807,795,0,1,
946684807,795,0,1,
946684807,802,0,1,
946684807,795,0,1,
946684807,800,0,1,
946684807,801,0,1,
946684807,795,0,1,
946684807,803,0,1,
946684807,798,0,1,
946684807,799,0,1,
946684807,804,0,1,
946684807,797,0,1,
946684807,803,0,1,
946684807,802,0,1,
946684807,798,0,1,
946684807,805,0,1,
946684807,799,0,1,
946684807,802,0,1,
946684807,804,0,1,
946684807,797,0,1,
946684807,805,0,1,
946684807,801,0,1,
946684807,799,0,1,
946684807,804,0,1,
946684807,797,0,1,
946684807,802,0,1,
946684807,802,0,1,
946684807,794,0,1,
946684807,803,0,1,
946684807,801,0,1,
946684807,796,0,1,
946684807,804,0,1,
946684807,798,0,1,
946684807,799,0,1,
946684807,801,0,1,
946684807,794,0,1,
946684807,802,0,1,
946684807,800,0,1,
946684808,797,0,1,
946684808,803,0,1,
946684808,796,0,1,
946684808,800,0,1,
946684808,801,0,1,
946684808,795,0,1,
946684808,803,0,1,
946684808,799,0,1,
946684808,797,0,1,
946684808,802,0,1,
946684808,795,0,1,
946684808,801,0,1,
946684808,800,0,1,
946684808,795,0,1,
946684808,798,0,1,
946684808,802,0,1,
946684808,794,0,1,
946684808,801,0,1,
946684808,800,0,1,
946684808,794,0,1,
946684808,803,0,1,
946684808,796,0,1,
946684808,798,0,1,
946684808,802,0,1,
946684808,793,0,1,
946684808,801,0,1,
946684808,800,0,1,
946684808,796,0,1,
946684808,803,0,1,
946684808,796,0,1,
946684808,799,0,1,
946684808,801,0,1,
946684808,794,0,1,
946684808,803,0,1,
946684808,798,0,1,
946684808,798,0,1,
946684808,804,0,1,
946684808,796,0,1,
946684808,801,0,1,
946684808,802,0,1,
946684808,793,0,1,
946684808,801,0,1,
946684808,800,0,1,
946684808,795,0,1,
946684808,803,0,1,
946684808,795,0,1,
946684808,798,0,1,
946684808,800,0,1,
946684808,792,0,1,
946684808,800,0,1,
946684808,796,0,1,
946684808,794,0,1,
946684808,799,0,1,
946684808,791,0,1,
946684808,796,0,1,
946684808,797,0,1,
946684808,791,0,1,
946684808,799,0,1,
946684808,794,0,1,
946684808,793,0,1,
946684808,798,0,1,
946684808,792,0,1,
946684808,797,0,1,
946684808,796,0,1,
946684808,791,0,1,
946684808,798,0,1,
946684808,796,0,1,
946684808,793,0,1,
946684808,799,0,1,
946684808,792,0,1,
946684808,797,0,1,
946684808,798,0,1,
946684808,792,0,1,
946684808,799,0,1,
946684808,794,0,1,
946684808,793,0,1,
946684808,797,0,1,
946684808,790,0,1,
946684808,796,0,1,
946684808,796,0,1,
946684808,788,0,1,
946684808,796,0,1,
946684808,791,0,1,
946684808,793,0,1,
946684808,797,0,1,
946684808,787,0,1,
946684808,795,0,1,
946684808,792,0,1,
946684808,788,0,1,
946684808,796,0,1,
946684808,788,0,1,
946684808,786,0,1,
946684808,793,0,1,
946684808,785,0,1,
946684808,790,0,1,
946684808,792,0,1,
946684808,784,0,1,
946684808,792,0,1,
946684808,786,0,1,
946684808,787,0,1,
946684808,790,0,1,
946684808,784,0,1,
946684808,790,0,1,
946684808,789,0,1,
946684808,784,0,1,
946684808,791,0,1,
946684808,785,0,1,
946684808,786,0,1,
946684808,790,0,1,
946684808,782,0,1,
946684808,792,0,1,
946684808,788,0,1,
946684808,786,0,1,
946684808,793,0,1,
946684808,790,0,1,
946684808,786,0,1,
946684808,793,0,1,
946684808,790,0,1,
946684808,788,0,1,
946684808,795,0,1,
946684808,788,0,1,
946684808,793,0,1,
946684808,794,0,1,
946684808,789,0,1,
946684808,797,0,1,
946684808,793,0,1,
946684808,793,0,1,
946684808,797,0,1,
946684808,790,0,1,
946684808,797,0,1,
946684808,796,0,1,
946684808,791,0,1,
946684808,798,0,1,
946684808,792,0,1,
946684808,795,0,1,
946684808,798,0,1,
946684808,790,0,1,
946684808,797,0,1,
946684808,794,0,1,
946684808,791,0,1,
946684808,798,0,1,
946684808,791,0,1,
946684808,792,0,1,
946684808,797,0,1,
946684808,790,0,1,
946684808,796,0,1,
946684808,796,0,1,
946684808,790,0,1,
946684808,800,0,1,
946684808,794,0,1,
946684808,794,0,1,
946684808,799,0,1,
946684808,791,0,1,
946684808,798,0,1,
946684808,797,0,1,
946684808,792,0,1,
946684808,800,0,1,
946684808,793,0,1,
946684808,795,0,1,
946684808,799,0,1,
946684808,790,0,1,
946684808,798,0,1,
946684808,794,0,1,
946684808,793,0,1,
946684808,799,0,1,
946684808,790,0,1,
946684808,796,0,1,
946684808,796,0,1,
946684808,786,0,1,
946684808,795,0,1,
946684808,793,0,1,
946684808,786,0,1,
946684808,793,0,1,
946684808,786,0,1,
946684808,787,0,1,
946684808,789,0,1,
946684808,781,0,1,
946684808,787,0,1,
946684808,782,0,1,
946684808,778,0,1,
946684808,783,0,1,
946684808,775,0,1,
946684808,777,0,1,
946684808,776,0,1,
946684808,769,0,1,
946684808,776,0,1,
946684808,770,0,1,
946684808,766,0,1,
946684808,770,0,1,
946684808,760,0,1,
946684808,766,0,1,
946684808,763,0,1,
946684809,756,0,1,
946684809,760,0,1,
946684809,757,0,1,
946684809,752,0,1,
946684809,758,0,1,
946684809,750,0,1,
946684809,753,0,1,
946684809,754,0,1,
946684809,746,0,1,
946684809,752,0,1,
946684809,749,0,1,
946684809,745,0,1,
946684809,752,0,1,
946684809,744,0,1,
946684809,748,0,1,
946684809,748,0,1,
946684809,741,0,1,
946684809,749,0,1,
946684809,745,0,1,
946684809,746,0,1,
946684809,751,0,1,
946684809,743,0,1,
946684809,746,0,1,
946684809,751,0,1,
946684809,745,0,1,
946684809,751,0,1,
946684809,752,0,1,
946684809,746,0,1,
946684809,755,0,1,
946684809,755,0,1,
946684809,751,0,1,
946684809,760,0,1,
946684809,755,0,1,
946684809,757,0,1,
946684809,761,0,1,
946684809,755,0,1,
946684809,764,0,1,
946684809,760,0,1,
946684809,757,0,1,
946684809,765,0,1,
946684809,758,0,1,
946684809,761,0,1,
946684809,763,0,1,
946684809,756,0,1,
946684809,764,0,1,
946684809,759,0,1,
946684809,758,0,1,
946684809,762,0,1,
946684809,755,0,1,
946684809,760,0,1,
946684809,760,0,1,
946684809,754,0,1,
946684809,761,0,1,
946684809,750,0,1,
946684809,759,0,1,
946684809,755,0,1,
946684809,753,0,1,
946684809,758,0,1,
946684809,751,0,1,
946684809,756,0,1,
946684809,755,0,1,
946684809,750,0,1,
946684809,757,0,1,
946684809,751,0,1,
946684809,751,0,1,
946684809,754,0,1,
946684809,748,0,1,
946684809,755,0,1,
946684809,754,0,1,
946684809,748,0,1,
946684809,755,0,1,
946684809,748,0,1,
946684809,753,0,1,
946684809,754,0,1,
946684809,747,0,1,
946684809,757,0,1,
946684809,752,0,1,
946684809,752,0,1,
946684809,756,0,1,
946684809,751,0,1,
946684809,754,0,1,
946684809,756,0,1,
946684809,749,0,1,
946684809,756,0,1,
946684809,753,0,1,
946684809,751,0,1,
946684809,757,0,1,
946684809,750,0,1,
946684809,754,0,1,
946684809,756,0,1,
946684809,749,0,1,
946684809,756,0,1,
946684809,752,0,1,
946684809,751,0,1,
946684809,757,0,1,
946684809,749,0,1,
946684809,755,0,1,
946684809,755,0,1,
946684809,750,0,1,
946684809,758,0,1,
946684809,753,0,1,
946684809,754,0,1,
946684809,758,0,1,
946684809,750,0,1,
946684809,755,0,1,
946684809,757,0,1,
946684809,750,0,1,
946684809,758,0,1,
946684809,755,0,1,
946684809,752,0,1,
946684809,758,0,1,
946684809,750,0,1,
946684809,756,0,1,
946684809,756,0,1,
946684809,750,0,1,
946684809,758,0,1,
946684809,754,0,1,
946684809,754,0,1,
946684809,758,0,1,
946684809,750,0,1,
946684809,757,0,1,
946684809,755,0,1,
946684809,750,0,1,
946684809,755,0,1,
946684809,756,0,1,
946684809,750,0,1,
946684809,758,0,1,
946684809,754,0,1,
946684809,753,0,1,
946684809,758,0,1,
946684809,754,0,1,
946684809,756,0,1,
946684809,759,0,1,
946684809,753,0,1,
946684809,761,0,1,
946684809,759,0,1,
946684809,757,0,1,
946684809,763,0,1,
946684809,758,0,1,
946684809,763,0,1,
946684809,765,0,1,
946684809,758,0,1,
946684809,767,0,1,
946684809,764,0,1,
946684809,763,0,1,
946684809,769,0,1,
946684809,761,0,1,
946684809,769,0,1,
946684809,770,0,1,
946684809,764,0,1,
946684809,772,0,1,
946684809,767,0,1,
946684809,770,0,1,
946684809,773,0,1,
946684809,767,0,1,
946684809,771,0,1,
946684809,774,0,1,
946684809,767,0,1,
946684809,776,0,1,
946684809,773,0,1,
946684809,771,0,1,
946684809,776,0,1,
946684809,769,0,1,
946684809,775,0,1,
946684809,774,0,1,
946684809,769,0,1,
946684809,777,0,1,
946684809,771,0,1,
946684809,772,0,1,
946684809,777,0,1,
946684809,768,0,1,
946684809,775,0,1,
946684809,773,0,1,
946684809,768,0,1,
946684809,774,0,1,
946684809,769,0,1,
946684809,771,0,1,
946684809,774,0,1,
946684809,766,0,1,
946684809,774,0,1,
946684809,770,0,1,
946684809,767,0,1,
946684809,774,0,1,
946684809,769,0,1,
946684809,769,0,1,
946684809,774,0,1,
946684809,765,0,1,
946684809,772,0,1,
946684809,771,0,1,
946684809,767,0,1,
946684810,775,0,1,
946684810,769,0,1,
946684810,771,0,1,
946684810,774,0,1,
946684810,765,0,1,
946684810,774,0,1,
946684810,771,0,1,
946684810,768,0,1,
946684810,774,0,1,
946684810,767,0,1,
946684810,772,0,1,
946684810,774,0,1,
946684810,766,0,1,
946684810,774,0,1,
946684810,770,0,1,
946684810,769,0,1,
946684810,774,0,1,
946684810,770,0,1,
946684810,770,0,1,
946684810,774,0,1,
946684810,766,0,1,
946684810,774,0,1,
946684810,771,0,1,
946684810,768,0,1,
946684810,775,0,1,
946684810,768,0,1,
946684810,771,0,1,
946684810,773,0,1,
946684810,767,0,1,
946684810,776,0,1,
946684810,773,0,1,
946684810,770,0,1,
946684810,775,0,1,
946684810,773,0,1,
946684810,770,0,1,
946684810,777,0,1,
946684810,771,0,1,
946684810,775,0,1,
946684810,776,0,1,
946684810,769,0,1,
946684810,777,0,1,
946684810,774,0,1,
946684810,769,0,1,
946684810,778,0,1,
946684810,773,0,1,
946684810,774,0,1,
946684810,779,0,1,
946684810,772,0,1,
946684810,777,0,1,
946684810,776,0,1,
946684810,771,0,1,
946684810,779,0,1,
946684810,773,0,1,
946684810,776,0,1,
946684810,778,0,1,
946684810,771,0,1,
946684810,778,0,1,
946684810,776,0,1,
946684810,773,0,1,
946684810,780,0,1,
946684810,773,0,1,
946684810,778,0,1,
946684810,778,0,1,
946684810,772,0,1,
946684810,780,0,1,
946684810,777,0,1,
946684810,774,0,1,
946684810,779,0,1,
946684810,775,0,1,
946684810,776,0,1,
946684810,780,0,1,
946684810,772,0,1,
946684810,780,0,1,
946684810,779,0,1,
946684810,774,0,1,
946684810,780,0,1,
946684810,774,0,1,
946684810,778,0,1,
946684810,781,0,1,
946684810,773,0,1,
946684810,781,0,1,
946684810,778,0,1,
946684810,776,0,1,
946684810,781,0,1,
946684810,775,0,1,
946684810,780,0,1,
946684810,780,0,1,
946684810,774,0,1,
946684810,782,0,1,
946684810,777,0,1,
946684810,777,0,1,
946684810,781,0,1,
946684810,774,0,1,
946684810,777,0,1,
946684810,780,0,1,
946684810,773,0,1,
946684810,780,0,1,
946684810,777,0,1,
946684810,774,0,1,
946684810,780,0,1,
946684810,773,0,1,
946684810,778,0,1,
946684810,779,0,1,
946684810,771,0,1,
946684810,780,0,1,
946684810,775,0,1,
946684810,774,0,1,
946684810,778,0,1,
946684810,771,0,1,
946684810,776,0,1,
946684810,776,0,1,
946684810,771,0,1,
946684810,778,0,1,
946684810,773,0,1,
946684810,772,0,1,
946684810,776,0,1,
946684810,769,0,1,
946684810,777,0,1,
946684810,774,0,1,
946684810,768,0,1,
946684810,776,0,1,
946684810,773,0,1,
946684810,772,0,1,
946684810,778,0,1,
946684810,770,0,1,
946684810,775,0,1,
946684810,775,0,1,
946684810,769,0,1,
946684810,778,0,1,
946684810,773,0,1,
946684810,775,0,1,
946684810,779,0,1,
946684810,777,0,1,
946684810,774,0,1,
946684810,780,0,1,
946684810,774,0,1,
946684810,780,0,1,
946684810,780,0,1,
946684810,775,0,1,
946684810,783,0,1,
946684810,778,0,1,
946684810,779,0,1,
946684810,783,0,1,
946684810,776,0,1,
946684810,783,0,1,
946684810,785,0,1,
946684810,778,0,1,
946684810,787,0,1,
946684810,784,0,1,
946684810,784,0,1,
946684810,789,0,1,
946684810,783,0,1,
946684810,788,0,1,
946684810,789,0,1,
946684810,784,0,1,
946684810,792,0,1,
946684810,789,0,1,
946684810,788,0,1,
946684810,794,0,1,
946684810,786,0,1,
946684810,794,0,1,
946684810,793,0,1,
946684810,787,0,1,
946684810,795,0,1,
946684810,790,0,1,
946684810,791,0,1,
946684810,794,0,1,
946684810,786,0,1,
946684810,792,0,1,
946684810,790,0,1,
946684810,781,0,1,
946684810,791,0,1,
946684810,786,0,1,
946684810,785,0,1,
946684810,789,0,1,
946684810,781,0,1,
946684810,787,0,1,
946684810,786,0,1,
946684810,780,0,1,
946684810,787,0,1,
946684810,780,0,1,
946684810,782,0,1,
946684810,786,0,1,
946684810,778,0,1,
946684810,784,0,1,
946684810,783,0,1,
946684810,778,0,1,
946684810,785,0,1,
946684810,780,0,1,
946684810,782,0,1,
946684810,786,0,1,
946684810,777,0,1,
946684811,785,0,1,
946684811,782,0,1,
946684811,780,0,1,
946684811,785,0,1,
946684811,781,0,1,
946684811,782,0,1,
946684811,786,0,1,
946684811,779,0,1,
946684811,787,0,1,
946684811,784,0,1,
946684811,780,0,1,
946684811,789,0,1,
946684811,783,0,1,
946684811,785,0,1,
946684811,788,0,1,
946684811,782,0,1,
946684811,790,0,1,
946684811,788,0,1,
946684811,786,0,1,
946684811,793,0,1,
946684811,785,0,1,
946684811,791,0,1,
946684811,792,0,1,
946684811,786,0,1,
946684811,795,0,1,
946684811,791,0,1,
946684811,792,0,1,
946684811,796,0,1,
946684811,788,0,1,
946684811,790,0,1,
946684811,797,0,1,
946684811,789,0,1,
946684811,797,0,1,
946684811,794,0,1,
946684811,792,0,1,
946684811,798,0,1,
946684811,792,0,1,
946684811,796,0,1,
946684811,797,0,1,
946684811,791,0,1,
946684811,794,0,1,
946684811,797,0,1,
946684811,790,0,1,
946684811,797,0,1,
946684811,795,0,1,
946684811,791,0,1,
946684811,797,0,1,
946684811,790,0,1,
946684811,794,0,1,
946684811,795,0,1,
946684811,788,0,1,
946684811,796,0,1,
946684811,791,0,1,
946684811,789,0,1,
946684811,795,0,1,
946684811,789,0,1,
946684811,789,0,1,
946684811,793,0,1,
946684811,785,0,1,
946684811,792,0,1,
946684811,790,0,1,
946684811,785,0,1,
946684811,793,0,1,
946684811,786,0,1,
946684811,790,0,1,
946684811,790,0,1,
946684811,783,0,1,
946684811,791,0,1,
946684811,788,0,1,
946684811,785,0,1,
946684811,792,0,1,
946684811,784,0,1,
946684811,789,0,1,
946684811,790,0,1,
946684811,784,0,1,
946684811,792,0,1,
946684811,788,0,1,
946684811,788,0,1,
946684811,792,0,1,
946684811,786,0,1,
946684811,789,0,1,
946684811,793,0,1,
946684811,786,0,1,
946684811,793,0,1,
946684811,790,0,1,
946684811,788,0,1,
946684811,795,0,1,
946684811,788,0,1,
946684811,791,0,1,
946684811,793,0,1,
946684811,787,0,1,
946684811,795,0,1,
946684811,790,0,1,
946684811,789,0,1,
946684811,794,0,1,
946684811,787,0,1,
946684811,792,0,1,
946684811,792,0,1,
946684811,786,0,1,
946684811,794,0,1,
946684811,787,0,1,
946684811,788,0,1,
946684811,792,0,1,
946684811,785,0,1,
946684811,791,0,1,
946684811,789,0,1,
946684811,783,0,1,
946684811,793,0,1,
946684811,789,0,1,
946684811,788,0,1,
946684811,794,0,1,
946684811,786,0,1,
946684811,792,0,1,
946684811,792,0,1,
946684811,786,0,1,
946684811,795,0,1,
946684811,790,0,1,
946684811,789,0,1,
946684811,794,0,1,
946684811,787,0,1,
946684811,793,0,1,
946684811,793,0,1,
946684811,787,0,1,
946684811,794,0,1,
946684811,788,0,1,
946684811,791,0,1,
946684811,794,0,1,
946684811,786,0,1,
946684811,793,0,1,
946684811,792,0,1,
946684811,788,0,1,
946684811,794,0,1,
946684811,792,0,1,
946684811,789,0,1,
946684811,794,0,1,
946684811,787,0,1,
946684811,793,0,1,
946684811,793,0,1,
946684811,788,0,1,
946684811,796,0,1,
946684811,794,0,1,
946684811,787,0,1,
946684811,796,0,1,
946684811,792,0,1,
946684811,791,0,1,
946684811,797,0,1,
946684811,789,0,1,
946684811,794,0,1,
946684811,795,0,1,
946684811,789,0,1,
946684811,797,0,1,
946684811,792,0,1,
946684811,792,0,1,
946684811,797,0,1,
946684811,791,0,1,
946684811,796,0,1,
946684811,795,0,1,
946684811,788,0,1,
946684811,798,0,1,
946684811,795,0,1,
946684811,792,0,1,
946684811,797,0,1,
946684811,790,0,1,
946684811,796,0,1,
946684811,797,0,1,
946684811,790,0,1,
946684811,797,0,1,
946684811,794,0,1,
946684811,795,0,1,
946684811,796,0,1,
946684811,791,0,1,
946684811,796,0,1,
946684811,795,0,1,
946684811,791,0,1,
946684811,799,0,1,
946684811,793,0,1,
946684811,795,0,1,
946684811,797,0,1,
946684811,790,0,1,
946684811,798,0,1,
946684811,795,0,1,
946684811,792,0,1,
946684811,798,0,1,
946684811,793,0,1,
946684811,793,0,1,
946684811,797,0,1,
946684811,790,0,1,
946684811,796,0,1,
946684811,795,0,1,
946684811,790,0,1,
946684811,797,0,1,
946684811,792,0,1,
946684812,793,0,1,
946684812,797,0,1,
946684812,789,0,1,
946684812,798,0,1,
946684812,794,0,1,
946684812,791,0,1,
946684812,797,0,1,
946684812,791,0,1,
946684812,794,0,1,
946684812,797,0,1,
946684812,790,0,1,
946684812,797,0,1,
946684812,794,0,1,
946684812,792,0,1,
946684812,798,0,1,
946684812,791,0,1,
946684812,793,0,1,
946684812,797,0,1,
946684812,790,0,1,
946684812,796,0,1,
946684812,796,0,1,
946684812,791,0,1,
946684812,797,0,1,
946684812,792,0,1,
946684812,794,0,1,
946684812,797,0,1,
946684812,788,0,1,
946684812,797,0,1,
946684812,794,0,1,
946684812,790,0,1,
946684812,796,0,1,
946684812,790,0,1,
946684812,794,0,1,
946684812,796,0,1,
946684812,788,0,1,
946684812,797,0,1,
946684812,792,0,1,
946684812,792,0,1,
946684812,796,0,1,
946684812,789,0,1,
946684812,795,0,1,
946684812,795,0,1,
946684812,788,0,1,
946684812,796,0,1,
946684812,795,0,1,
946684812,790,0,1,
946684812,798,0,1,
946684812,791,0,1,
946684801,751,0,0,
946684801,751,0,0,
946684801,741,0,0,
946684801,753,0,0,
946684801,748,0,0,
946684801,746,0,0,
946684801,750,0,0,
946684801,745,0,0,
946684801,754,0,0,
946684801,752,0,0,
946684801,744,0,0,
946684801,756,0,0,
946684801,750,0,0,
946684801,754,0,0,
946684801,759,0,0,
946684801,748,0,0,
946684801,757,0,0,
946684801,755,0,0,
946684801,755,0,0,
946684801,758,0,0,
946684801,755,0,0,
946684801,752,0,0,
946684801,758,0,0,
946684801,751,0,0,
946684801,758,0,0,
946684801,753,0,0,
946684801,749,0,0,
946684801,757,0,0,
946684801,748,0,0,
946684801,753,0,0,
946684801,753,0,0,
946684801,746,0,0,
946684801,754,0,0,
946684801,749,0,0,
946684801,751,0,0,
946684801,756,0,0,
946684801,745,0,0,
946684801,752,0,0,
946684801,755,0,0,
946684801,745,0,0,
946684801,756,0,0,
946684801,750,0,0,
946684801,751,0,0,
946684801,756,0,0,
946684801,748,0,0,
946684801,754,0,0,
946684801,758,0,0,
946684801,750,0,0,
946684801,761,0,0,
